------------------------------------------------------------------------
Inbound Links for,www.cuscoperu.com
Scope,pld
Sorted by,source_page_authority
Filters:,external+not_deleted
Anchor text,all
Source PLD,all
------------------------------------------------------------------------

URL,Title,Anchor Text,Spam Score,PA,DA,Linking Domains to Page,Target URL,Link Type,Link State,Date First Seen,Date Last Seen,Date Lost,HTTP Status Code,Links to Page,Outbound Domains from Page,Outbound Links from Page
chicago.cbslocal.com/tag/andes-mountains/feed/,Andes Mountains – CBS Chicago,bus for 21 hours,1%,41,92,0,www.cuscoperu.com/es/informacion-util/vuelos-trenes-buses/buses-a-cusco,follow,active,2016-10-23,2016-10-23,--,200,1,55,88
chicago.cbslocal.com/tag/cusco/feed/,Cusco – CBS Chicago,bus for 21 hours,1%,41,92,0,www.cuscoperu.com/es/informacion-util/vuelos-trenes-buses/buses-a-cusco,follow,active,2017-11-12,2017-11-12,--,200,1,68,107
chicago.cbslocal.com/tag/machu-picchu/feed/,Machu Picchu – CBS Chicago,bus for 21 hours,1%,41,92,0,www.cuscoperu.com/es/informacion-util/vuelos-trenes-buses/buses-a-cusco,follow,active,2017-11-14,2017-11-14,--,200,1,72,118
chicago.cbslocal.com/tag/peru/feed/,,bus for 21 hours,1%,41,92,0,www.cuscoperu.com/es/informacion-util/vuelos-trenes-buses/buses-a-cusco,follow,active,2017-09-30,2018-01-06,--,,1,73,119
chicago.cbslocal.com/tag/huayna-picchu/feed/,Huayna Picchu – CBS Chicago,bus for 21 hours,1%,41,92,0,www.cuscoperu.com/es/informacion-util/vuelos-trenes-buses/buses-a-cusco,follow,active,2017-11-19,2017-11-21,--,200,1,51,77
chicago.cbslocal.com/top-lists/travel-guide-to-perus-machu-picchu/feed/,Travel Guide To Peru’s Machu Picchu – CBS Chicago,bus for 21 hours,1%,41,92,0,www.cuscoperu.com/es/informacion-util/vuelos-trenes-buses/buses-a-cusco,follow,active,2017-11-03,2017-11-03,--,200,1,51,77
chicago.cbslocal.com/top-lists/travel-guide-to-perus-machu-picchu/,,bus for 21 hours,1%,41,92,0,www.cuscoperu.com/es/informacion-util/vuelos-trenes-buses/buses-a-cusco,follow,active,2016-10-19,2018-01-03,--,,14,67,113
chicago.cbslocal.com/tag/inca-rail/feed/,Inca Rail – CBS Chicago,bus for 21 hours,1%,41,92,0,www.cuscoperu.com/es/informacion-util/vuelos-trenes-buses/buses-a-cusco,follow,active,2017-11-13,2017-11-13,--,200,1,51,77
chicago.cbslocal.com/tag/cusco-hotels/feed/,Cusco Hotels – CBS Chicago,bus for 21 hours,1%,41,92,0,www.cuscoperu.com/es/informacion-util/vuelos-trenes-buses/buses-a-cusco,follow,active,2017-11-21,2017-11-23,--,200,1,51,77
dfw.cbslocal.com/top-lists/travel-guide-to-perus-machu-picchu/,,bus for 21 hours,1%,41,92,0,www.cuscoperu.com/es/informacion-util/vuelos-trenes-buses/buses-a-cusco,follow,active,2017-10-01,2017-10-01,--,,2,59,99
dfw.cbslocal.com/top-lists/travel-guide-to-perus-machu-picchu/feed/,Travel Guide To Peru’s Machu Picchu – CBS Dallas / Fort Worth,bus for 21 hours,1%,41,92,0,www.cuscoperu.com/es/informacion-util/vuelos-trenes-buses/buses-a-cusco,follow,active,2017-10-20,2018-01-21,--,200,1,51,77
cleveland.cbslocal.com/tag/peru/feed/,Peru – CBS Cleveland,bus for 21 hours,1%,41,92,0,www.cuscoperu.com/es/informacion-util/vuelos-trenes-buses/buses-a-cusco,follow,active,2017-11-12,2017-11-12,--,200,1,72,118
cleveland.cbslocal.com/top-lists/travel-guide-to-perus-machu-picchu/feed/,Travel Guide To Peru’s Machu Picchu – CBS Cleveland,bus for 21 hours,1%,41,92,0,www.cuscoperu.com/es/informacion-util/vuelos-trenes-buses/buses-a-cusco,follow,active,2017-10-31,2018-01-30,--,200,1,51,77
cleveland.cbslocal.com/tag/cusco/feed/,Cusco – CBS Cleveland,bus for 21 hours,1%,41,92,0,www.cuscoperu.com/es/informacion-util/vuelos-trenes-buses/buses-a-cusco,follow,active,2016-10-07,2017-11-12,--,200,1,68,107
cleveland.cbslocal.com/top-lists/travel-guide-to-perus-machu-picchu/,Travel Guide To Peru’s Machu Picchu « CBS Cleveland,bus for 21 hours,1%,41,92,0,www.cuscoperu.com/es/informacion-util/vuelos-trenes-buses/buses-a-cusco,follow,active,2016-10-15,2018-01-03,--,200,14,66,113
boston.cbslocal.com/top-lists/travel-guide-to-perus-machu-picchu/,,bus for 21 hours,1%,41,92,0,www.cuscoperu.com/es/informacion-util/vuelos-trenes-buses/buses-a-cusco,follow,active,2017-10-01,2018-01-02,--,,3,60,99
boston.cbslocal.com/top-lists/travel-guide-to-perus-machu-picchu/feed/,Travel Guide To Peru’s Machu Picchu – CBS Boston,bus for 21 hours,1%,41,92,0,www.cuscoperu.com/es/informacion-util/vuelos-trenes-buses/buses-a-cusco,follow,active,2017-12-14,2017-12-14,--,200,1,51,77
minnesota.cbslocal.com/top-lists/travel-guide-to-perus-machu-picchu/,Travel Guide To Peru’s Machu Picchu « WCCO | CBS Minnesota,bus for 21 hours,1%,41,92,0,www.cuscoperu.com/es/informacion-util/vuelos-trenes-buses/buses-a-cusco,follow,active,2017-10-07,2018-01-09,--,200,4,62,101
minnesota.cbslocal.com/tag/cusco-hostels/feed/,Cusco Hostels – WCCO | CBS Minnesota,bus for 21 hours,1%,41,92,0,www.cuscoperu.com/es/informacion-util/vuelos-trenes-buses/buses-a-cusco,follow,active,2017-12-21,2017-12-21,--,200,1,51,77
minnesota.cbslocal.com/top-lists/travel-guide-to-perus-machu-picchu/feed/,Travel Guide To Peru’s Machu Picchu – WCCO | CBS Minnesota,bus for 21 hours,1%,41,92,0,www.cuscoperu.com/es/informacion-util/vuelos-trenes-buses/buses-a-cusco,follow,active,2017-12-28,2017-12-28,--,200,1,51,77
lasvegas.cbslocal.com/top-lists/travel-guide-to-perus-machu-picchu/,Travel Guide To Peru’s Machu Picchu « CBS Las Vegas,bus for 21 hours,1%,41,92,0,www.cuscoperu.com/es/informacion-util/vuelos-trenes-buses/buses-a-cusco,follow,active,2017-09-29,2018-01-03,--,200,1,64,123
lasvegas.cbslocal.com/top-lists/travel-guide-to-perus-machu-picchu/feed/,Travel Guide To Peru’s Machu Picchu – CBS Las Vegas,bus for 21 hours,1%,41,92,0,www.cuscoperu.com/es/informacion-util/vuelos-trenes-buses/buses-a-cusco,follow,active,2017-12-18,2017-12-27,--,200,1,51,77
detroit.cbslocal.com/tag/peru/feed/,Peru – CBS Detroit,bus for 21 hours,1%,41,92,0,www.cuscoperu.com/es/informacion-util/vuelos-trenes-buses/buses-a-cusco,follow,active,2017-11-23,2017-11-23,--,200,1,74,121
denver.cbslocal.com/tag/inca-trail/feed/,Inca Trail – CBS Denver,bus for 21 hours,1%,41,92,0,www.cuscoperu.com/es/informacion-util/vuelos-trenes-buses/buses-a-cusco,follow,active,2016-09-29,2017-11-12,--,200,1,55,88
denver.cbslocal.com/top-lists/travel-guide-to-perus-machu-picchu/,,bus for 21 hours,1%,41,92,0,www.cuscoperu.com/es/informacion-util/vuelos-trenes-buses/buses-a-cusco,follow,active,2016-10-03,2018-01-06,--,,14,60,100
denver.cbslocal.com/tag/andes-mountains/feed/,Andes Mountains – CBS Denver,bus for 21 hours,1%,41,92,0,www.cuscoperu.com/es/informacion-util/vuelos-trenes-buses/buses-a-cusco,follow,active,2017-11-06,2017-11-06,--,200,1,55,88
denver.cbslocal.com/top-lists/travel-guide-to-perus-machu-picchu/feed/,Travel Guide To Peru’s Machu Picchu – CBS Denver,bus for 21 hours,1%,41,92,0,www.cuscoperu.com/es/informacion-util/vuelos-trenes-buses/buses-a-cusco,follow,active,2016-10-10,2018-01-22,--,200,1,51,77
denver.cbslocal.com/tag/inca-rail/feed/,Inca Rail – CBS Denver,bus for 21 hours,1%,41,92,0,www.cuscoperu.com/es/informacion-util/vuelos-trenes-buses/buses-a-cusco,follow,active,2017-11-17,2017-11-17,--,200,1,51,77
atlanta.cbslocal.com/top-lists/travel-guide-to-perus-machu-picchu/feed/,Travel Guide To Peru’s Machu Picchu – CBS Atlanta,bus for 21 hours,1%,41,92,0,www.cuscoperu.com/es/informacion-util/vuelos-trenes-buses/buses-a-cusco,follow,active,2017-12-15,2017-12-15,--,200,2,51,77
atlanta.cbslocal.com/tag/inca-rail/feed/,Inca Rail – CBS Atlanta,bus for 21 hours,1%,41,92,0,www.cuscoperu.com/es/informacion-util/vuelos-trenes-buses/buses-a-cusco,follow,active,2017-11-14,2017-11-14,--,200,1,51,77
atlanta.cbslocal.com/top-lists/travel-guide-to-perus-machu-picchu/,Travel Guide To Peru’s Machu Picchu « CBS Atlanta,bus for 21 hours,1%,41,92,0,www.cuscoperu.com/es/informacion-util/vuelos-trenes-buses/buses-a-cusco,follow,active,2017-03-09,2018-01-06,--,200,18,59,104
atlanta.cbslocal.com/tag/inca-trail/feed/,Inca Trail – CBS Atlanta,bus for 21 hours,1%,41,92,0,www.cuscoperu.com/es/informacion-util/vuelos-trenes-buses/buses-a-cusco,follow,active,2017-03-10,2017-03-10,--,200,1,55,88
atlanta.cbslocal.com/tag/cusco-hostels/feed/,Cusco Hostels – CBS Atlanta,bus for 21 hours,1%,41,92,0,www.cuscoperu.com/es/informacion-util/vuelos-trenes-buses/buses-a-cusco,follow,active,2017-11-12,2017-11-12,--,200,1,51,77
atlanta.cbslocal.com/tag/peru/feed/,Peru – CBS Atlanta,bus for 21 hours,1%,41,92,0,www.cuscoperu.com/es/informacion-util/vuelos-trenes-buses/buses-a-cusco,follow,active,2017-11-16,2017-11-16,--,200,2,72,118
sanfrancisco.cbslocal.com/tag/travel-outdoors/feed/,Travel & Outdoors – CBS San Francisco,bus for 21 hours,1%,41,92,0,www.cuscoperu.com/es/informacion-util/vuelos-trenes-buses/buses-a-cusco,follow,active,2016-05-04,2016-07-08,--,200,1,619,980
sanfrancisco.cbslocal.com/tag/peru/feed/,,bus for 21 hours,1%,41,92,0,www.cuscoperu.com/es/informacion-util/vuelos-trenes-buses/buses-a-cusco,follow,active,2017-06-14,2017-06-14,--,,2,84,139
sanfrancisco.cbslocal.com/top-lists/travel-guide-to-perus-machu-picchu/feed/,Travel Guide To Peru’s Machu Picchu – CBS San Francisco,bus for 21 hours,1%,41,92,0,www.cuscoperu.com/es/informacion-util/vuelos-trenes-buses/buses-a-cusco,follow,active,2017-10-29,2018-01-30,--,200,1,51,77
newyork.cbslocal.com/top-lists/travel-guide-to-perus-machu-picchu/feed/,Travel Guide To Peru’s Machu Picchu – CBS New York,bus for 21 hours,1%,41,92,0,www.cuscoperu.com/es/informacion-util/vuelos-trenes-buses/buses-a-cusco,follow,active,2017-11-03,2017-11-03,--,200,1,51,77
newyork.cbslocal.com/top-lists/travel-guide-to-perus-machu-picchu/,,bus for 21 hours,1%,41,92,0,www.cuscoperu.com/es/informacion-util/vuelos-trenes-buses/buses-a-cusco,follow,active,2017-10-08,2018-01-08,--,,2,60,103
seattle.cbslocal.com/top-lists/travel-guide-to-perus-machu-picchu/,,bus for 21 hours,1%,41,92,0,www.cuscoperu.com/es/informacion-util/vuelos-trenes-buses/buses-a-cusco,follow,active,2017-11-19,2017-11-21,--,,4,59,104
connecticut.cbslocal.com/tag/cusco/feed/,Cusco – CBS Connecticut,bus for 21 hours,1%,41,92,0,www.cuscoperu.com/es/informacion-util/vuelos-trenes-buses/buses-a-cusco,follow,active,2016-10-06,2016-10-06,--,200,1,68,107
connecticut.cbslocal.com/tag/machu-picchu/feed/,Machu Picchu – CBS Connecticut,bus for 21 hours,1%,41,92,0,www.cuscoperu.com/es/informacion-util/vuelos-trenes-buses/buses-a-cusco,follow,active,2016-10-13,2016-10-13,--,200,1,72,118
connecticut.cbslocal.com/tag/cusco-hostels/feed/,Cusco Hostels – CBS Connecticut,bus for 21 hours,1%,41,92,0,www.cuscoperu.com/es/informacion-util/vuelos-trenes-buses/buses-a-cusco,follow,active,2017-12-18,2017-12-27,--,200,1,51,77
connecticut.cbslocal.com/top-lists/travel-guide-to-perus-machu-picchu/,Travel Guide To Peru’s Machu Picchu « CBS Connecticut,bus for 21 hours,1%,41,92,0,www.cuscoperu.com/es/informacion-util/vuelos-trenes-buses/buses-a-cusco,follow,active,2017-12-12,2017-12-12,--,200,5,63,107
connecticut.cbslocal.com/tag/peru/feed/,Peru – CBS Connecticut,bus for 21 hours,1%,41,92,0,www.cuscoperu.com/es/informacion-util/vuelos-trenes-buses/buses-a-cusco,follow,active,2016-10-08,2016-10-08,--,200,1,72,118
fabiosotocajan.zip.net/arch2008-08-24_2008-08-30.html,Blog do Prof. FABIO: ESPA�OL - PORTUGU�S - UOL Blog,Conozca Machu Picchu - Cuzco,28%,40,87,1,www.cuscoperu.com/espanol/index.html,follow,active,2018-06-21,2018-06-21,--,200,2,16,20
fabiosotocajan.zip.net/,Blog do Prof. FABIO: ESPA�OL - PORTUGU�S - UOL Blog,Conozca Machu Picchu - Cuzco,28%,40,87,3,www.cuscoperu.com/espanol/index.html,follow,active,2017-12-28,2018-09-05,--,200,801,16,20
www.dmoz.org/World/Fran%C3%A7ais/R%C3%A9gional/Am%C3%A9rique/P%C3%A9rou/Voyages_et_tourisme/,,Cusco Peru,--%,40,91,0,www.cuscoperu.com/,follow,active,2016-06-25,2016-10-04,--,,7,34,38
www.dmoz.org/World/Fran%C3%A7ais/R%C3%A9gional/Am%C3%A9rique/P%C3%A9rou/Voyages_et_tourisme,,Cusco Peru,--%,40,91,0,www.cuscoperu.com/,follow,active,2016-05-21,2016-10-20,--,,8,34,38
mediastro.e-monsite.com/pages/geobiologie-et-terre-sacre/le-systeme-de-circuits-vitaux-de-la-terre-partie-1.html,Le système de circuits vitaux de la Terre – partie 1,voie lactée,1%,40,91,0,www.cuscoperu.com/fr/sacred-valley.html,follow,active,2017-06-19,2018-07-20,--,200,51,63,110
peru.start.be/,"Peru: toerisme, muziek, cultuur, reizen, attracties, media",Info Cusco (nl),45%,40,58,29,www.cuscoperu.com/,follow,active,2016-07-05,2018-08-04,--,200,42,243,343
maps.thefullwiki.org/Francisco_Pizarro,Francisco Pizarro : Map (The Full Wiki),Francisco Pizarro,1%,40,69,8,www.cuscoperu.com/index.php?option=com_content&view=article&id=689,follow,active,2017-06-27,2018-09-02,--,200,215,18,22
maps.thefullwiki.org/Francisco_Pizarro,Francisco Pizarro : Map (The Full Wiki),Francisco Pizarro,1%,40,69,8,www.cuscoperu.com/cusco/cusco/05-pizarro-cusco-peru.php,follow,active,2017-04-13,2018-09-02,--,200,215,18,22
www.lovethesepics.com/2014/03/sacred-valley-of-the-incas-salt-stones-secrets-42-pics/,"  Sacred Valley of the Incas: Salt, Stones & Secrets [42 PICS]\t",occupied,10%,40,60,16,www.cuscoperu.com/en/travel/sacred-valley-of-the-incas/traditional-towns/maras,follow,active,2017-02-20,2018-08-07,--,200,66,25,88
lequotidiendescartophiles.pagesperso-orange.fr/7webcam.htm,"Webcam, animaux,destinations,Wecams,France, Etranger,Afrique,Am�rique,Asie,Canada,Europe,Proche-Orient,entreprises,bureaux,plages,stations,ski,vues,satellites",Webcam de Cusco,1%,39,91,0,www.cuscoperu.com/francaise/,follow,active,2018-06-10,2018-06-10,--,200,33,91,103
cusco.startkabel.nl/,Cusco - Startkabel.nl,[no anchor text],1%,39,70,6,www.cuscoperu.com/,follow,active,2016-07-14,2018-08-07,--,200,19,100,184
forum.wordreference.com/threads/cocina-novoandina.407539/,cocina novoandina | WordReference Forums,http://www.cuscoperu.com/cusco/cusco/05-novoandeancooking-cusco-peru.php,--%,38,89,0,www.cuscoperu.com/index.php?option=com_content&view=article&id=689,nofollow,active,2018-03-20,2018-06-24,--,200,1,7,11
forum.wordreference.com/threads/cocina-novoandina.407539/,cocina novoandina | WordReference Forums,http://www.cuscoperu.com/cusco/cusco/05-novoandeancooking-cusco-peru.php,--%,38,89,0,www.cuscoperu.com/cusco/cusco/05-novoandeancooking-cusco-peru.php,nofollow,active,2018-02-18,2018-02-18,--,200,1,7,11
en.rfi.fr/americas/20140415-french-explorer-launches-search-inca-lost-city,French explorer launches search for Inca lost city - Americas - RFI,Megantoni National Sanctuary,1%,38,89,3,www.cuscoperu.com/en/travel/cusco/natural-attractions/megantoni-national-sanctuary,follow,active,2016-11-04,2018-06-22,--,200,14,19,30
www.andrys.com/indox.html,"Andrys Basten - Peru Photos, Peru Travelogue - Destination: Machu Picchu",Ollantaytambo to be ruined by highway project,6%,38,40,78,www.cuscoperu.com/save_ollanta/,follow,active,2016-04-23,2018-06-27,--,200,264,40,103
www.andrys.com/indox.html,"Andrys Basten - Peru Photos, Peru Travelogue - Destination: Machu Picchu",to save ollantaytambo,6%,38,40,78,www.cuscoperu.com/save_ollanta/index,follow,active,2017-07-08,2018-09-02,--,200,264,40,103
www.andrys.com/indox.html,"Andrys Basten - Peru Photos, Peru Travelogue - Destination: Machu Picchu",Ollantaytambo to be ruined by highway project,6%,38,40,78,www.cuscoperu.com/save_ollanta,follow,active,2017-06-06,2018-06-27,--,200,264,40,103
www.andrys.com/indox.html,"Andrys Basten - Peru Photos, Peru Travelogue - Destination: Machu Picchu",to save Ollantaytambo,6%,38,40,78,www.cuscoperu.com/save_ollanta/index.html,follow,active,2016-04-23,2018-06-27,--,200,264,40,103
www.lanacion.com.ar/203479-en-aguas-calientes-hay-buenos-banos,En Aguas Calientes hay buenos baños - LA NACION,http://www.cuscoperu.com,1%,38,87,0,www.cuscoperu.com/,follow,active,2017-11-02,2018-06-25,--,200,1,7,8
tareasdelcolegio.webcindario.com/incas/index.html,Tareas del Colegio - Los Incas,CuscoPeru.com,1%,38,88,0,www.cuscoperu.com/,follow,active,2016-09-05,2018-09-01,--,200,68,2,2
theculturetrip.com/south-america/peru/articles/el-ombligo-del-mundo-views-after-cusco/,El Ombligo del Mundo – Views after Cusco,El Señor de los Temblores,1%,37,76,1,www.cuscoperu.com/en/festivities-events/march-april/senor-de-los-temblores,follow,active,2016-09-11,2018-08-23,--,200,2,11,16
fabiosotocajan.zip.net/arch2013-09-22_2013-09-28.html,Blog do Prof. FABIO: ESPA�OL - PORTUGU�S - UOL Blog,Conozca Machu Picchu - Cuzco,28%,37,87,0,www.cuscoperu.com/espanol/index.html,follow,active,2018-06-20,2018-06-21,--,200,4,16,20
fabiosotocajan.zip.net/index.html,Blog do Prof. FABIO: ESPA�OL - PORTUGU�S - UOL Blog,Conozca Machu Picchu - Cuzco,28%,37,87,0,www.cuscoperu.com/espanol/index.html,follow,active,2018-06-19,2018-06-21,--,200,20,16,20
fabiosotocajan.zip.net/arch2013-05-19_2013-05-25.html,Blog do Prof. FABIO: ESPA�OL - PORTUGU�S - UOL Blog,Conozca Machu Picchu - Cuzco,28%,37,87,0,www.cuscoperu.com/espanol/index.html,follow,active,2017-10-20,2018-07-30,--,200,4,16,20
fabiosotocajan.zip.net/arch2013-06-02_2013-06-08.html,Blog do Prof. FABIO: ESPA�OL - PORTUGU�S - UOL Blog,Conozca Machu Picchu - Cuzco,28%,37,87,0,www.cuscoperu.com/espanol/index.html,follow,active,2017-10-19,2018-06-19,--,200,4,16,20
fabiosotocajan.zip.net/listArchive.html,Blog do Prof. FABIO: ESPA�OL - PORTUGU�S - UOL Blog,Conozca Machu Picchu - Cuzco,28%,37,87,0,www.cuscoperu.com/espanol/index.html,follow,active,2017-10-22,2018-06-21,--,200,19,16,20
fabiosotocajan.zip.net/arch2013-07-21_2013-07-27.html,Blog do Prof. FABIO: ESPA�OL - PORTUGU�S - UOL Blog,Conozca Machu Picchu - Cuzco,28%,37,87,0,www.cuscoperu.com/espanol/index.html,follow,active,2017-10-21,2018-06-20,--,200,4,16,20
fabiosotocajan.zip.net/arch2013-05-05_2013-05-11.html,Blog do Prof. FABIO: ESPA�OL - PORTUGU�S - UOL Blog,Conozca Machu Picchu - Cuzco,28%,37,87,0,www.cuscoperu.com/espanol/index.html,follow,active,2017-12-31,2018-09-03,--,200,4,16,20
fabiosotocajan.zip.net/arch2013-12-08_2013-12-14.html,Blog do Prof. FABIO: ESPA�OL - PORTUGU�S - UOL Blog,Conozca Machu Picchu - Cuzco,28%,37,87,0,www.cuscoperu.com/espanol/index.html,follow,active,2018-04-14,2018-08-02,--,200,4,16,20
fabiosotocajan.zip.net/arch2009-09-06_2009-09-12.html,Blog do Prof. FABIO: ESPA�OL - PORTUGU�S - UOL Blog,Conozca Machu Picchu - Cuzco,28%,37,87,0,www.cuscoperu.com/espanol/index.html,follow,active,2018-08-06,2018-08-06,--,200,1,16,20
fabiosotocajan.zip.net/arch2013-09-01_2013-09-07.html,Blog do Prof. FABIO: ESPA�OL - PORTUGU�S - UOL Blog,Conozca Machu Picchu - Cuzco,28%,37,87,0,www.cuscoperu.com/espanol/index.html,follow,active,2017-10-20,2018-09-04,--,200,4,16,20
fabiosotocajan.zip.net/arch2013-06-23_2013-06-29.html,Blog do Prof. FABIO: ESPA�OL - PORTUGU�S - UOL Blog,Conozca Machu Picchu - Cuzco,28%,37,87,0,www.cuscoperu.com/espanol/index.html,follow,active,2018-06-19,2018-06-21,--,200,4,16,20
fabiosotocajan.zip.net/arch2014-01-19_2014-01-25.html,Blog do Prof. FABIO: ESPA�OL - PORTUGU�S - UOL Blog,Conozca Machu Picchu - Cuzco,28%,37,87,0,www.cuscoperu.com/espanol/index.html,follow,active,2017-10-21,2018-06-21,--,200,4,16,20
fabiosotocajan.zip.net/arch2013-10-27_2013-11-02.html,Blog do Prof. FABIO: ESPA�OL - PORTUGU�S - UOL Blog,Conozca Machu Picchu - Cuzco,28%,37,87,0,www.cuscoperu.com/espanol/index.html,follow,active,2017-10-19,2018-06-21,--,200,4,16,20
fabiosotocajan.zip.net/arch2013-08-25_2013-08-31.html,Blog do Prof. FABIO: ESPA�OL - PORTUGU�S - UOL Blog,Conozca Machu Picchu - Cuzco,28%,37,87,0,www.cuscoperu.com/espanol/index.html,follow,active,2018-03-20,2018-07-27,--,200,4,16,20
fabiosotocajan.zip.net/arch2013-07-28_2013-08-03.html,Blog do Prof. FABIO: ESPA�OL - PORTUGU�S - UOL Blog,Conozca Machu Picchu - Cuzco,28%,37,87,0,www.cuscoperu.com/espanol/index.html,follow,active,2017-10-20,2018-06-17,--,200,4,16,20
fabiosotocajan.zip.net/arch2013-06-16_2013-06-22.html,Blog do Prof. FABIO: ESPA�OL - PORTUGU�S - UOL Blog,Conozca Machu Picchu - Cuzco,28%,37,87,0,www.cuscoperu.com/espanol/index.html,follow,active,2017-10-19,2018-09-05,--,200,4,16,20
fabiosotocajan.zip.net/arch2013-08-04_2013-08-10.html,Blog do Prof. FABIO: ESPA�OL - PORTUGU�S - UOL Blog,Conozca Machu Picchu - Cuzco,28%,37,87,0,www.cuscoperu.com/espanol/index.html,follow,active,2018-06-20,2018-06-21,--,200,4,16,20
fabiosotocajan.zip.net/arch2013-11-24_2013-11-30.html,Blog do Prof. FABIO: ESPA�OL - PORTUGU�S - UOL Blog,Conozca Machu Picchu - Cuzco,28%,37,87,0,www.cuscoperu.com/espanol/index.html,follow,active,2017-12-12,2018-06-21,--,200,4,16,20
www.spanish.hostelworld.com/blog/ruta-por-sudamerica/,Ruta por Sudamérica: los mejores destinos para mochileros - Hostelworld,Boleto Turístico,1%,37,78,1,www.cuscoperu.com/es/informacion-util/boletos-turisticos/boleto-turistico-del-cusco,follow,active,2018-08-06,2018-08-09,--,200,4,19,45
graal-veilleur---hierarchie.blog4ever.com/1-alignements-geometriques-de-lieux-sacres,1. Alignements g�om�triques de lieux sacr�s - GRAAL VEILLEUR SPIRITUALITE DIEU GOD,voie lactée,1%,37,88,0,www.cuscoperu.com/fr/sacred-valley.html,follow,active,2018-05-01,2018-05-01,--,200,6,74,135
dic.academic.ru/dic.nsf/ruwiki/689307,Тарауаси - это... Что такое Тарауаси?,Tarawasi Travel,1%,37,87,0,www.cuscoperu.com/cusco/travel-peru/0254-tarawasi-travel-peru,nofollow,active,2017-06-04,2018-08-30,--,200,368,5,6
dic.academic.ru/dic.nsf/ruwiki/689307,Тарауаси - это... Что такое Тарауаси?,Tarawasi Travel,1%,37,87,0,www.cuscoperu.com/cusco/travel-peru/0254-tarawasi-travel-peru.html,nofollow,active,2017-04-22,2018-08-30,--,200,368,5,6
www.taringa.net/posts/info/17920904/El-turismo-vivencial-en-el-Peru.html,El turismo vivencial en el Perú - Info - Taringa!,Turismo Vivencial en Cusco Perú,1%,37,86,0,www.cuscoperu.com/es/que-hacer/turismo-vivencial,nofollow,active,2017-04-17,2018-05-05,--,200,8,11,341
www.chicagonow.com/chicanisima-latino-politics-news-and-culture/2010/01/machu-picchu-region-hit-by-mudslides-stranding-tourists/,Machu Picchu region hit by mudslides stranding tourists | Chicanísima Chicago,Cusco,1%,36,79,0,www.cuscoperu.com/index.php,follow,active,2016-04-23,2018-06-24,--,200,5,13,23
www.chicagonow.com/chicanisima-latino-politics-news-and-culture/2010/01/my-photo-album-of-argentina-and-peru/,My photo album of Argentina and Peru | Chicanísima Chicago,Cusco,1%,36,79,0,www.cuscoperu.com/index.php,follow,active,2017-05-12,2018-06-28,--,200,5,8,14
